Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-12-17 18:00:00,France,France,FR,102.71,133.82,81.46,25.1,opendata.reseaux-energies.fr,False,
2022-12-17 19:00:00,France,France,FR,103.09,134.34,81.35,23.56,opendata.reseaux-energies.fr,False,
2022-12-17 20:00:00,France,France,FR,102.08,132.87,81.57,22.2,opendata.reseaux-energies.fr,False,
2022-12-17 21:00:00,France,France,FR,99.47,129.75,81.96,22.18,opendata.reseaux-energies.fr,False,
2022-12-17 22:00:00,France,France,FR,104.52,135.85,81.23,22.06,opendata.reseaux-energies.fr,False,
2022-12-17 23:00:00,France,France,FR,99.23,129.56,82.25,24.17,opendata.reseaux-energies.fr,False,
2022-12-18 00:00:00,France,France,FR,94.36,123.99,82.93,23.98,opendata.reseaux-energies.fr,False,
2022-12-18 01:00:00,France,France,FR,94.98,123.76,83.74,24.32,opendata.reseaux-energies.fr,False,
2022-12-18 02:00:00,France,France,FR,93.38,121.47,84.08,22.79,opendata.reseaux-energies.fr,False,
2022-12-18 03:00:00,France,France,FR,91.18,119.0,84.26,21.91,opendata.reseaux-energies.fr,False,
2022-12-18 04:00:00,France,France,FR,91.04,119.04,84.02,21.13,opendata.reseaux-energies.fr,False,
2022-12-18 05:00:00,France,France,FR,91.39,119.89,83.53,20.92,opendata.reseaux-energies.fr,False,
2022-12-18 06:00:00,France,France,FR,90.47,118.77,83.71,21.81,opendata.reseaux-energies.fr,False,
2022-12-18 07:00:00,France,France,FR,87.22,115.15,84.14,23.23,opendata.reseaux-energies.fr,False,
2022-12-18 08:00:00,France,France,FR,84.85,112.72,84.36,25.2,opendata.reseaux-energies.fr,False,
2022-12-18 09:00:00,France,France,FR,82.87,110.9,84.73,28.01,opendata.reseaux-energies.fr,False,
2022-12-18 10:00:00,France,France,FR,78.51,106.18,85.36,29.76,opendata.reseaux-energies.fr,False,
2022-12-18 11:00:00,France,France,FR,78.74,106.54,85.38,29.99,opendata.reseaux-energies.fr,False,
2022-12-18 12:00:00,France,France,FR,76.4,103.93,85.6,29.43,opendata.reseaux-energies.fr,False,
2022-12-18 13:00:00,France,France,FR,76.28,103.57,85.56,28.8,opendata.reseaux-energies.fr,False,
2022-12-18 14:00:00,France,France,FR,75.81,102.67,85.66,28.0,opendata.reseaux-energies.fr,False,
2022-12-18 15:00:00,France,France,FR,73.26,99.31,86.09,27.15,opendata.reseaux-energies.fr,False,
2022-12-18 16:00:00,France,France,FR,73.97,99.7,86.25,27.66,opendata.reseaux-energies.fr,False,
2022-12-18 17:00:00,France,France,FR,71.22,96.28,86.91,28.63,opendata.reseaux-energies.fr,False,
2022-12-18 18:00:00,France,France,FR,70.84,95.96,86.89,29.75,opendata.reseaux-energies.fr,False,
2022-12-18 19:00:00,France,France,FR,66.6,91.23,87.16,29.18,opendata.reseaux-energies.fr,False,
2022-12-18 20:00:00,France,France,FR,65.66,90.46,87.07,28.17,opendata.reseaux-energies.fr,False,
2022-12-18 21:00:00,France,France,FR,58.3,82.28,87.87,28.37,opendata.reseaux-energies.fr,False,
2022-12-18 22:00:00,France,France,FR,59.16,83.38,87.76,27.71,opendata.reseaux-energies.fr,False,
2022-12-18 23:00:00,France,France,FR,45.33,66.86,90.53,29.73,opendata.reseaux-energies.fr,False,
2022-12-19 00:00:00,France,France,FR,40.95,62.16,91.09,31.45,opendata.reseaux-energies.fr,False,
2022-12-19 01:00:00,France,France,FR,38.18,58.73,91.63,31.07,opendata.reseaux-energies.fr,False,
2022-12-19 02:00:00,France,France,FR,34.39,53.96,92.49,31.2,opendata.reseaux-energies.fr,False,
2022-12-19 03:00:00,France,France,FR,33.66,52.94,92.74,31.36,opendata.reseaux-energies.fr,False,
2022-12-19 04:00:00,France,France,FR,34.75,54.27,92.53,31.26,opendata.reseaux-energies.fr,False,
2022-12-19 05:00:00,France,France,FR,40.11,60.52,91.58,30.91,opendata.reseaux-energies.fr,False,
2022-12-19 06:00:00,France,France,FR,44.68,66.7,89.95,30.44,opendata.reseaux-energies.fr,False,
2022-12-19 07:00:00,France,France,FR,52.85,76.52,88.34,30.18,opendata.reseaux-energies.fr,False,
2022-12-19 08:00:00,France,France,FR,54.45,78.46,88.12,31.42,opendata.reseaux-energies.fr,False,
2022-12-19 09:00:00,France,France,FR,51.17,74.9,88.58,33.0,opendata.reseaux-energies.fr,False,
2022-12-19 10:00:00,France,France,FR,51.85,75.94,88.5,33.44,opendata.reseaux-energies.fr,False,
2022-12-19 11:00:00,France,France,FR,53.93,78.54,88.03,33.01,opendata.reseaux-energies.fr,False,
2022-12-19 12:00:00,France,France,FR,54.13,78.66,88.1,32.43,opendata.reseaux-energies.fr,False,
2022-12-19 13:00:00,France,France,FR,56.96,81.91,87.51,31.1,opendata.reseaux-energies.fr,False,
2022-12-19 14:00:00,France,France,FR,58.35,83.32,87.21,30.12,opendata.reseaux-energies.fr,False,
2022-12-19 15:00:00,France,France,FR,56.93,81.25,87.58,29.54,opendata.reseaux-energies.fr,False,
2022-12-19 16:00:00,France,France,FR,54.45,78.12,88.15,30.05,opendata.reseaux-energies.fr,False,
2022-12-19 17:00:00,France,France,FR,58.26,82.27,87.99,31.75,opendata.reseaux-energies.fr,False,
2022-12-19 18:00:00,France,France,FR,59.1,83.23,87.85,31.52,opendata.reseaux-energies.fr,False,
2022-12-19 19:00:00,France,France,FR,52.21,74.25,89.83,31.58,opendata.reseaux-energies.fr,False,
2022-12-19 20:00:00,France,France,FR,43.17,63.39,91.45,31.29,opendata.reseaux-energies.fr,False,
2022-12-19 21:00:00,France,France,FR,43.64,63.82,91.55,31.1,opendata.reseaux-energies.fr,False,
2022-12-19 22:00:00,France,France,FR,40.3,60.0,92.08,30.97,opendata.reseaux-energies.fr,False,
2022-12-19 23:00:00,France,France,FR,31.83,50.12,93.47,31.59,opendata.reseaux-energies.fr,False,
2022-12-20 00:00:00,France,France,FR,28.08,45.66,94.15,31.79,opendata.reseaux-energies.fr,False,
2022-12-20 01:00:00,France,France,FR,27.45,45.02,94.12,31.42,opendata.reseaux-energies.fr,False,
2022-12-20 02:00:00,France,France,FR,27.41,45.03,94.12,31.22,opendata.reseaux-energies.fr,False,
2022-12-20 03:00:00,France,France,FR,27.81,45.58,94.01,31.63,opendata.reseaux-energies.fr,False,
2022-12-20 04:00:00,France,France,FR,28.53,46.39,93.92,31.72,opendata.reseaux-energies.fr,False,
2022-12-20 05:00:00,France,France,FR,29.23,47.38,93.65,31.72,opendata.reseaux-energies.fr,False,
2022-12-20 06:00:00,France,France,FR,35.01,54.23,92.45,30.19,opendata.reseaux-energies.fr,False,
2022-12-20 07:00:00,France,France,FR,45.76,67.64,89.94,29.24,opendata.reseaux-energies.fr,False,
2022-12-20 08:00:00,France,France,FR,54.51,78.25,88.26,29.35,opendata.reseaux-energies.fr,False,
2022-12-20 09:00:00,France,France,FR,57.45,82.25,87.47,29.45,opendata.reseaux-energies.fr,False,
2022-12-20 10:00:00,France,France,FR,57.68,82.74,87.4,29.68,opendata.reseaux-energies.fr,False,
2022-12-20 11:00:00,France,France,FR,54.57,79.24,87.87,29.67,opendata.reseaux-energies.fr,False,
2022-12-20 12:00:00,France,France,FR,51.73,76.01,88.19,28.6,opendata.reseaux-energies.fr,False,
2022-12-20 13:00:00,France,France,FR,57.58,82.51,87.48,27.5,opendata.reseaux-energies.fr,False,
2022-12-20 14:00:00,France,France,FR,59.59,84.9,86.92,26.21,opendata.reseaux-energies.fr,False,
2022-12-20 15:00:00,France,France,FR,58.64,83.4,87.1,24.76,opendata.reseaux-energies.fr,False,
2022-12-20 16:00:00,France,France,FR,61.32,86.45,86.79,26.25,opendata.reseaux-energies.fr,False,
2022-12-20 17:00:00,France,France,FR,62.13,87.16,86.9,28.14,opendata.reseaux-energies.fr,False,
2022-12-20 18:00:00,France,France,FR,62.51,87.67,86.84,27.7,opendata.reseaux-energies.fr,False,
2022-12-20 19:00:00,France,France,FR,60.0,84.87,87.06,26.26,opendata.reseaux-energies.fr,False,
2022-12-20 20:00:00,France,France,FR,55.45,79.56,87.65,23.74,opendata.reseaux-energies.fr,False,
2022-12-20 21:00:00,France,France,FR,54.29,77.8,88.2,21.93,opendata.reseaux-energies.fr,False,
2022-12-20 22:00:00,France,France,FR,54.13,77.72,88.29,21.75,opendata.reseaux-energies.fr,False,
2022-12-20 23:00:00,France,France,FR,48.43,69.94,90.28,22.0,opendata.reseaux-energies.fr,False,
2022-12-21 00:00:00,France,France,FR,46.62,66.72,91.59,22.27,opendata.reseaux-energies.fr,False,
2022-12-21 01:00:00,France,France,FR,48.49,68.99,91.2,21.09,opendata.reseaux-energies.fr,False,
2022-12-21 02:00:00,France,France,FR,41.67,61.55,91.75,20.75,opendata.reseaux-energies.fr,False,
2022-12-21 03:00:00,France,France,FR,36.78,56.16,92.27,21.09,opendata.reseaux-energies.fr,False,
2022-12-21 04:00:00,France,France,FR,38.98,59.1,91.71,22.09,opendata.reseaux-energies.fr,False,
2022-12-21 05:00:00,France,France,FR,44.64,66.66,90.04,23.32,opendata.reseaux-energies.fr,False,
2022-12-21 06:00:00,France,France,FR,55.79,80.74,87.23,24.22,opendata.reseaux-energies.fr,False,
2022-12-21 07:00:00,France,France,FR,58.36,83.86,86.77,26.26,opendata.reseaux-energies.fr,False,
2022-12-21 08:00:00,France,France,FR,57.36,82.58,87.02,27.38,opendata.reseaux-energies.fr,False,
2022-12-21 09:00:00,France,France,FR,55.48,80.37,87.43,27.56,opendata.reseaux-energies.fr,False,
2022-12-21 10:00:00,France,France,FR,53.64,78.51,87.76,28.58,opendata.reseaux-energies.fr,False,
2022-12-21 11:00:00,France,France,FR,51.35,75.78,88.35,29.73,opendata.reseaux-energies.fr,False,
2022-12-21 12:00:00,France,France,FR,48.46,72.19,88.98,29.18,opendata.reseaux-energies.fr,False,
2022-12-21 13:00:00,France,France,FR,48.74,72.47,88.89,28.93,opendata.reseaux-energies.fr,False,
2022-12-21 14:00:00,France,France,FR,53.83,78.76,87.65,27.25,opendata.reseaux-energies.fr,False,
2022-12-21 15:00:00,France,France,FR,53.07,77.31,87.82,26.52,opendata.reseaux-energies.fr,False,
2022-12-21 16:00:00,France,France,FR,53.62,77.8,87.78,28.75,opendata.reseaux-energies.fr,False,
2022-12-21 17:00:00,France,France,FR,53.73,77.98,87.69,29.52,opendata.reseaux-energies.fr,False,
2022-12-21 18:00:00,France,France,FR,50.43,73.67,88.62,29.77,opendata.reseaux-energies.fr,False,
2022-12-21 19:00:00,France,France,FR,39.06,59.17,91.54,30.72,opendata.reseaux-energies.fr,False,
2022-12-21 20:00:00,France,France,FR,33.38,52.22,92.74,30.37,opendata.reseaux-energies.fr,False,
2022-12-21 21:00:00,France,France,FR,32.38,50.97,93.02,30.52,opendata.reseaux-energies.fr,False,
2022-12-21 22:00:00,France,France,FR,29.35,47.35,93.61,30.91,opendata.reseaux-energies.fr,False,
2022-12-21 23:00:00,France,France,FR,25.5,42.84,94.28,31.74,opendata.reseaux-energies.fr,False,
2022-12-22 00:00:00,France,France,FR,23.62,40.77,94.48,32.17,opendata.reseaux-energies.fr,False,
2022-12-22 01:00:00,France,France,FR,24.15,41.45,94.34,32.3,opendata.reseaux-energies.fr,False,
2022-12-22 02:00:00,France,France,FR,23.56,40.7,94.48,32.39,opendata.reseaux-energies.fr,False,
2022-12-22 03:00:00,France,France,FR,23.08,40.03,94.61,32.3,opendata.reseaux-energies.fr,False,
2022-12-22 04:00:00,France,France,FR,23.17,40.08,94.58,31.54,opendata.reseaux-energies.fr,False,
2022-12-22 05:00:00,France,France,FR,25.18,42.66,93.97,30.97,opendata.reseaux-energies.fr,False,
2022-12-22 06:00:00,France,France,FR,33.32,52.98,91.97,30.48,opendata.reseaux-energies.fr,False,
2022-12-22 07:00:00,France,France,FR,37.03,57.69,91.17,30.73,opendata.reseaux-energies.fr,False,
2022-12-22 08:00:00,France,France,FR,39.12,60.48,90.64,30.99,opendata.reseaux-energies.fr,False,
2022-12-22 09:00:00,France,France,FR,39.77,61.58,90.53,32.49,opendata.reseaux-energies.fr,False,
2022-12-22 10:00:00,France,France,FR,38.81,60.59,90.74,33.47,opendata.reseaux-energies.fr,False,
2022-12-22 11:00:00,France,France,FR,36.36,57.65,91.26,33.51,opendata.reseaux-energies.fr,False,
2022-12-22 12:00:00,France,France,FR,34.6,55.56,91.51,32.68,opendata.reseaux-energies.fr,False,
2022-12-22 13:00:00,France,France,FR,36.93,58.38,90.88,31.9,opendata.reseaux-energies.fr,False,
2022-12-22 14:00:00,France,France,FR,38.43,60.01,90.56,31.28,opendata.reseaux-energies.fr,False,
2022-12-22 15:00:00,France,France,FR,38.7,60.12,90.51,30.93,opendata.reseaux-energies.fr,False,
2022-12-22 16:00:00,France,France,FR,40.82,62.54,90.24,31.82,opendata.reseaux-energies.fr,False,
2022-12-22 17:00:00,France,France,FR,40.89,62.47,90.39,32.47,opendata.reseaux-energies.fr,False,
2022-12-22 18:00:00,France,France,FR,40.81,62.41,90.34,31.79,opendata.reseaux-energies.fr,False,
2022-12-22 19:00:00,France,France,FR,38.01,58.91,90.9,30.58,opendata.reseaux-energies.fr,False,
2022-12-22 20:00:00,France,France,FR,31.25,50.29,92.6,30.4,opendata.reseaux-energies.fr,False,
2022-12-22 21:00:00,France,France,FR,25.36,42.83,93.98,30.3,opendata.reseaux-energies.fr,False,
2022-12-22 22:00:00,France,France,FR,27.25,45.27,93.5,29.99,opendata.reseaux-energies.fr,False,
2022-12-22 23:00:00,France,France,FR,27.87,46.07,93.39,29.63,opendata.reseaux-energies.fr,False,
2022-12-23 00:00:00,France,France,FR,26.91,44.86,93.69,29.2,opendata.reseaux-energies.fr,False,
2022-12-23 01:00:00,France,France,FR,26.94,44.85,93.68,27.77,opendata.reseaux-energies.fr,False,
2022-12-23 02:00:00,France,France,FR,28.45,46.71,93.29,25.81,opendata.reseaux-energies.fr,False,
2022-12-23 03:00:00,France,France,FR,28.41,46.54,93.28,25.25,opendata.reseaux-energies.fr,False,
2022-12-23 04:00:00,France,France,FR,27.77,45.7,93.42,25.5,opendata.reseaux-energies.fr,False,
2022-12-23 05:00:00,France,France,FR,29.26,47.59,93.03,26.03,opendata.reseaux-energies.fr,False,
2022-12-23 06:00:00,France,France,FR,38.64,59.55,90.73,27.68,opendata.reseaux-energies.fr,False,
2022-12-23 07:00:00,France,France,FR,40.42,61.95,90.32,29.86,opendata.reseaux-energies.fr,False,
2022-12-23 08:00:00,France,France,FR,37.77,58.76,91.01,31.76,opendata.reseaux-energies.fr,False,
2022-12-23 09:00:00,France,France,FR,35.66,56.62,91.28,33.61,opendata.reseaux-energies.fr,False,
2022-12-23 10:00:00,France,France,FR,35.36,56.5,91.45,37.34,opendata.reseaux-energies.fr,False,
2022-12-23 11:00:00,France,France,FR,33.08,53.83,92.01,38.65,opendata.reseaux-energies.fr,False,
2022-12-23 12:00:00,France,France,FR,31.78,52.36,92.16,37.66,opendata.reseaux-energies.fr,False,
2022-12-23 13:00:00,France,France,FR,29.87,49.71,92.65,37.1,opendata.reseaux-energies.fr,False,
2022-12-23 14:00:00,France,France,FR,26.52,45.15,93.56,36.06,opendata.reseaux-energies.fr,False,
2022-12-23 15:00:00,France,France,FR,26.52,44.8,93.57,34.69,opendata.reseaux-energies.fr,False,
2022-12-23 16:00:00,France,France,FR,27.79,46.25,93.34,34.6,opendata.reseaux-energies.fr,False,
2022-12-23 17:00:00,France,France,FR,29.48,48.23,93.26,36.12,opendata.reseaux-energies.fr,False,
2022-12-23 18:00:00,France,France,FR,30.61,49.64,93.08,36.21,opendata.reseaux-energies.fr,False,
2022-12-23 19:00:00,France,France,FR,30.64,49.67,92.99,34.6,opendata.reseaux-energies.fr,False,
2022-12-23 20:00:00,France,France,FR,27.95,46.37,93.49,32.79,opendata.reseaux-energies.fr,False,
2022-12-23 21:00:00,France,France,FR,28.23,46.84,93.34,31.92,opendata.reseaux-energies.fr,False,
2022-12-23 22:00:00,France,France,FR,28.33,46.96,93.35,31.81,opendata.reseaux-energies.fr,False,
2022-12-23 23:00:00,France,France,FR,25.22,43.07,94.12,32.39,opendata.reseaux-energies.fr,False,
2022-12-24 00:00:00,France,France,FR,24.11,41.83,94.41,32.87,opendata.reseaux-energies.fr,False,
2022-12-24 01:00:00,France,France,FR,23.96,41.68,94.39,32.41,opendata.reseaux-energies.fr,False,
2022-12-24 02:00:00,France,France,FR,24.25,42.16,94.3,32.25,opendata.reseaux-energies.fr,False,
2022-12-24 03:00:00,France,France,FR,24.66,42.74,94.23,31.36,opendata.reseaux-energies.fr,False,
2022-12-24 04:00:00,France,France,FR,24.71,42.8,94.22,30.75,opendata.reseaux-energies.fr,False,
2022-12-24 05:00:00,France,France,FR,24.85,42.84,94.21,29.79,opendata.reseaux-energies.fr,False,
2022-12-24 06:00:00,France,France,FR,24.02,41.58,94.4,28.28,opendata.reseaux-energies.fr,False,
2022-12-24 07:00:00,France,France,FR,25.33,43.15,94.1,27.03,opendata.reseaux-energies.fr,False,
2022-12-24 08:00:00,France,France,FR,25.93,43.97,94.07,26.98,opendata.reseaux-energies.fr,False,
2022-12-24 09:00:00,France,France,FR,25.83,44.21,94.14,28.71,opendata.reseaux-energies.fr,False,
2022-12-24 10:00:00,France,France,FR,25.64,44.3,94.3,30.03,opendata.reseaux-energies.fr,False,
2022-12-24 11:00:00,France,France,FR,25.38,44.15,94.4,31.04,opendata.reseaux-energies.fr,False,
2022-12-24 12:00:00,France,France,FR,25.54,44.34,94.41,30.66,opendata.reseaux-energies.fr,False,
2022-12-24 13:00:00,France,France,FR,26.14,44.92,94.28,29.27,opendata.reseaux-energies.fr,False,
2022-12-24 14:00:00,France,France,FR,29.33,48.13,93.97,27.75,opendata.reseaux-energies.fr,False,
2022-12-24 15:00:00,France,France,FR,26.22,43.86,94.49,27.62,opendata.reseaux-energies.fr,False,
2022-12-24 16:00:00,France,France,FR,30.78,48.52,94.24,28.5,opendata.reseaux-energies.fr,False,
2022-12-24 17:00:00,France,France,FR,33.07,51.17,93.94,29.14,opendata.reseaux-energies.fr,False,
2022-12-24 18:00:00,France,France,FR,32.02,50.25,93.79,27.66,opendata.reseaux-energies.fr,False,
2022-12-24 19:00:00,France,France,FR,29.7,47.74,93.88,25.36,opendata.reseaux-energies.fr,False,
2022-12-24 20:00:00,France,France,FR,26.51,44.32,93.92,23.49,opendata.reseaux-energies.fr,False,
2022-12-24 21:00:00,France,France,FR,26.34,44.14,93.92,23.91,opendata.reseaux-energies.fr,False,
2022-12-24 22:00:00,France,France,FR,29.87,48.38,93.47,24.86,opendata.reseaux-energies.fr,False,
2022-12-24 23:00:00,France,France,FR,27.02,45.3,93.6,25.22,opendata.reseaux-energies.fr,False,
2022-12-25 00:00:00,France,France,FR,27.13,45.51,93.59,24.62,opendata.reseaux-energies.fr,False,
2022-12-25 01:00:00,France,France,FR,27.21,45.68,93.56,24.81,opendata.reseaux-energies.fr,False,
2022-12-25 02:00:00,France,France,FR,27.0,45.42,93.61,24.47,opendata.reseaux-energies.fr,False,
2022-12-25 03:00:00,France,France,FR,26.49,44.74,93.75,24.58,opendata.reseaux-energies.fr,False,
2022-12-25 04:00:00,France,France,FR,27.6,46.29,93.47,25.38,opendata.reseaux-energies.fr,False,
2022-12-25 05:00:00,France,France,FR,27.8,46.51,93.43,25.62,opendata.reseaux-energies.fr,False,
2022-12-25 06:00:00,France,France,FR,27.29,45.88,93.52,26.07,opendata.reseaux-energies.fr,False,
2022-12-25 07:00:00,France,France,FR,25.56,43.55,93.95,25.83,opendata.reseaux-energies.fr,False,
2022-12-25 08:00:00,France,France,FR,23.8,41.43,94.36,27.02,opendata.reseaux-energies.fr,False,
2022-12-25 09:00:00,France,France,FR,22.58,40.31,94.72,31.46,opendata.reseaux-energies.fr,False,
2022-12-25 10:00:00,France,France,FR,22.41,40.4,94.86,33.37,opendata.reseaux-energies.fr,False,
2022-12-25 11:00:00,France,France,FR,22.69,40.63,94.99,35.5,opendata.reseaux-energies.fr,False,
2022-12-25 12:00:00,France,France,FR,22.24,40.25,94.97,34.31,opendata.reseaux-energies.fr,False,
2022-12-25 13:00:00,France,France,FR,22.24,40.4,94.72,32.83,opendata.reseaux-energies.fr,False,
2022-12-25 14:00:00,France,France,FR,22.24,40.03,94.76,32.16,opendata.reseaux-energies.fr,False,
2022-12-25 15:00:00,France,France,FR,23.47,40.94,94.65,31.61,opendata.reseaux-energies.fr,False,
2022-12-25 16:00:00,France,France,FR,25.1,42.65,94.41,31.97,opendata.reseaux-energies.fr,False,
2022-12-25 17:00:00,France,France,FR,24.44,41.63,94.71,32.94,opendata.reseaux-energies.fr,False,
2022-12-25 18:00:00,France,France,FR,22.25,39.03,94.99,31.36,opendata.reseaux-energies.fr,False,
2022-12-25 19:00:00,France,France,FR,22.77,39.75,94.79,31.06,opendata.reseaux-energies.fr,False,
2022-12-25 20:00:00,France,France,FR,23.86,41.23,94.52,31.17,opendata.reseaux-energies.fr,False,
2022-12-25 21:00:00,France,France,FR,24.49,42.11,94.44,31.12,opendata.reseaux-energies.fr,False,
2022-12-25 22:00:00,France,France,FR,24.23,41.8,94.42,31.13,opendata.reseaux-energies.fr,False,
2022-12-25 23:00:00,France,France,FR,24.94,42.92,94.15,30.29,opendata.reseaux-energies.fr,False,
2022-12-26 00:00:00,France,France,FR,26.81,45.51,93.8,29.87,opendata.reseaux-energies.fr,False,
2022-12-26 01:00:00,France,France,FR,29.12,48.53,93.31,30.08,opendata.reseaux-energies.fr,False,
2022-12-26 02:00:00,France,France,FR,27.78,47.14,93.29,30.66,opendata.reseaux-energies.fr,False,
2022-12-26 03:00:00,France,France,FR,27.26,46.59,93.44,31.64,opendata.reseaux-energies.fr,False,
2022-12-26 04:00:00,France,France,FR,27.69,47.22,93.34,32.61,opendata.reseaux-energies.fr,False,
2022-12-26 05:00:00,France,France,FR,30.82,51.04,92.92,33.63,opendata.reseaux-energies.fr,False,
